"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_0.5","DEM_0.5","LANDCVI_selected_0.5","MGVF_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","cells.2","CampPrecip_0.5","CampTemp_0.5","colls_per_cell"
"3720",56582,"UTEP Loc. D8254, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3721",56578,"UTEP Loc. C62910, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3722",56575,"UTEP Loc. 612, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3723",56581,"UTEP Loc. D813, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3724",56605,"UTEP Loc. A897, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3725",56575,"UTEP Loc. 612, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3726",56587,"UTEP Loc. 626, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3727",56578,"UTEP Loc. C62910, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3728",51534,"Coal Creek [FMNH]","Hadrosauridae","family","Hadrosauridae","","Kirtland","Hunter Wash",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62858,2.68969579337863e-05,291.036926269531,27
"3729",56576,"UTEP Loc. D6183, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3730",56591,"UTEP Loc. B6172, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3731",51534,"Coal Creek [FMNH]","Parasaurolophus cyrtocristatus","species","Hadrosauridae","Parasaurolophus","Kirtland","Hunter Wash",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62858,2.68969579337863e-05,291.036926269531,27
"3732",56587,"UTEP Loc. 626, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3733",56593,"UTEP Loc. C6173, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3734",56579,"UTEP Loc. C62911, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3735",56584,"UTEP Loc. D8271, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3736",56601,"UTEP Loc. D781, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3737",56576,"UTEP Loc. D6183, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3738",56584,"UTEP Loc. D8271, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3739",56579,"UTEP Loc. C62911, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3740",56597,"UTEP Loc. C6277, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3741",56594,"UTEP Loc. B61711, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3742",56591,"UTEP Loc. B6172, Star Lake","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3743",56588,"UTEP Loc. A61213, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3744",56598,"UTEP Loc. C6343, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3745",56580,"UTEP Loc. D811, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3746",56601,"UTEP Loc. D781, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3747",56604,"UTEP Loc. A896, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3748",56577,"UTEP Loc. 6275, Star Lake","Testudines","order","","","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3749",56589,"Star Lake Loc. C6172 (UTEP)","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3750",56606,"UTEP Loc. A8163, Star Lake ","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3751",56595,"UTEP Loc. B6206, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3752",56577,"UTEP Loc. 6275, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3753",56582,"UTEP Loc. D8254, Star Lake","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3754",56588,"UTEP Loc. A61213, Star Lake","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3755",56607,"UTEP Loc. B8173, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3756",56589,"Star Lake Loc. C6172 (UTEP)","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3757",56579,"UTEP Loc. C62911, Star Lake","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3758",56603,"UTEP Loc. A895, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3759",56577,"UTEP Loc. 6275, Star Lake","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3760",56602,"UTEP Loc. D812, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12379,1,2155.51977539062,9631.373046875,17.7500019073486,0.112578451633453,22.7355461120605,9.19973754882812,62859,2.63265283138026e-05,290.84375,27
"3761",56458,"UTEP Loc. 879, Star Lake","Carnosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3762",64011,"UTEP Loc. 975, Eagle Mesa","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3763",13000,"NMMNH locality L-3034 (Menefee Formation)","Baenidae","family","Baenidae","","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3764",56457,"UTEP Loc. 876, Star Lake","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3765",24924,"NMMNH locality L-3033","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3766",56456,"UTEP Loc. 875, Star Lake","Hadrosauridae","family","Hadrosauridae","","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3767",64012,"UTEP Loc. 971, Eagle Mesa","Ornithischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3768",56381,"UTEP Loc. 885, Star Lake","Hadrosauridae","family","Hadrosauridae","","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3769",56324,"UTEP Loc. 874, Pueblo Alto Trading Post","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,62860,2.57867359323427e-05,290.638031005859,9
"3770",13000,"NMMNH locality L-3034 (Menefee Formation)","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3771",24924,"NMMNH locality L-3033","Brachychampsa sealeyi","species","Alligatoridae","Brachychampsa","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3772",24924,"NMMNH locality L-3033","Trionychidae","family","Trionychidae","","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3773",24924,"NMMNH locality L-3033","Centrosaurinae","subfamily","Ceratopsidae","","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3774",13000,"NMMNH locality L-3034 (Menefee Formation)","Centrosaurinae","subfamily","Ceratopsidae","","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3775",13000,"NMMNH locality L-3034 (Menefee Formation)","Dromaeosauridae","family","Dromaeosauridae","","Menefee","Allison",12380,0.980000019073486,1930.31396484375,8377.337890625,15.5000028610229,0.158316850662231,26.0060405731201,9.34145832061768,63580,2.6042876925203e-05,291.077728271484,9
"3776",56323,"UTEP Loc. 892, Ojo Encino Mesa","Hadrosauridae","family","Hadrosauridae","","Fruitland/Kirtland","",12381,0.159999996423721,2190.17041015625,7244.41845703125,56.5000114440918,0.285287022590637,37.2528533935547,8.50361156463623,63582,2.51650435529882e-05,290.668334960938,2
"3777",56613,"UCMP V-71075","Hadrosauridae","family","Hadrosauridae","","Fruitland","",12381,0.159999996423721,2190.17041015625,7244.41845703125,56.5000114440918,0.285287022590637,37.2528533935547,8.50361156463623,62139,2.61371205851901e-05,290.417755126953,2
"3778",51983,"NMMNH locality L-2574","Tyrannosauridae","family","Tyrannosauridae","","Menefee","Allison",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63576,2.83448316622525e-05,291.693878173828,3
"3779",56455,"UTEP Loc. 855, Bread Springs","Ornithischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Fruitland/Kirtland","",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63576,2.83448316622525e-05,291.693878173828,3
"3780",51983,"NMMNH locality L-2574","Hadrosauridae","family","Hadrosauridae","","Menefee","Allison",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63576,2.83448316622525e-05,291.693878173828,3
"3781",51983,"NMMNH locality L-2574","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Menefee","Allison",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63576,2.83448316622525e-05,291.693878173828,3
"3782",195787,"Juans Lake Beds","Invictarx zephyri","species","Nodosauridae","Invictarx","Menefee","Allison",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63577,2.76327700703405e-05,291.590484619141,3
"3783",51983,"NMMNH locality L-2574","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Menefee","Allison",12543,0.569999992847443,2194,9471.5087890625,52.0000038146973,0.253931850194931,28.5209045410156,8.81954860687256,63576,2.83448316622525e-05,291.693878173828,3
"3784",51982,"NMMNH locality L-2767","Ankylosauridae","family","Ankylosauridae","","Menefee","Cleary Coal",12547,0.109999999403954,1724.56127929688,8686.6044921875,24.0000038146973,0.155709385871887,25.2771663665771,11.9834184646606,64301,2.60849064943613e-05,291.330200195312,5
"3785",51985,"NMMNH locality L-2768","Hadrosauridae","family","Hadrosauridae","","Menefee","Cleary Coal",12547,0.109999999403954,1724.56127929688,8686.6044921875,24.0000038146973,0.155709385871887,25.2771663665771,11.9834184646606,64301,2.60849064943613e-05,291.330200195312,5
"3786",51982,"NMMNH locality L-2767","Reptilia","class","","","Menefee","Cleary Coal",12547,0.109999999403954,1724.56127929688,8686.6044921875,24.0000038146973,0.155709385871887,25.2771663665771,11.9834184646606,64301,2.60849064943613e-05,291.330200195312,5
